gw,mesh,mode,sensorSF,meshSF,total_sent,total_rcv,total_drop,der_pct,total_rcv_started,total_rcv_correct,total_collision,radio_der_pct,collision_pct
6,6,MIN,12,12,409,2036,0,497.799511002445,2454,2036,348,82.96658516707417,14.180929095354522
6,6,MIN,12,7,409,2036,0,497.799511002445,2454,2036,348,82.96658516707417,14.180929095354522
6,6,MIN,12,8,409,2036,0,497.799511002445,2454,2036,348,82.96658516707417,14.180929095354522
6,6,MIN,12,9,409,2036,0,497.799511002445,2454,2036,348,82.96658516707417,14.180929095354522
6,6,MIN,7,10,8442,21440,0,253.96825396825395,50652,21440,13387,42.32804232804233,26.429361130853668
6,6,MIN,7,11,8442,21440,0,253.96825396825395,50652,21440,13387,42.32804232804233,26.429361130853668
6,6,MIN,7,12,8442,21440,0,253.96825396825395,50652,21440,13387,42.32804232804233,26.429361130853668
6,6,MIN,7,7,8442,21440,0,253.96825396825395,50652,21440,13387,42.32804232804233,26.429361130853668
6,6,MIN,7,8,8442,21440,0,253.96825396825395,50652,21440,13387,42.32804232804233,26.429361130853668
6,6,MIN,7,9,8442,21440,0,253.96825396825395,50652,21440,13387,42.32804232804233,26.429361130853668
6,6,MIN,8,10,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,6,MIN,8,11,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,6,MIN,8,12,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,6,MIN,8,7,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,6,MIN,8,8,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,6,MIN,8,9,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,6,MIN,9,10,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,6,MIN,9,11,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,6,MIN,9,12,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,6,MIN,9,7,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,6,MIN,9,8,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,6,MIN,9,9,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,7,MAX,10,10,1361,1361,0,100.0,8172,1361,3294,16.654429760156635,40.308370044052865
6,7,MAX,10,11,1361,1361,0,100.0,8172,1361,3294,16.654429760156635,40.308370044052865
6,7,MAX,10,12,1361,1361,0,100.0,8172,1361,3294,16.654429760156635,40.308370044052865
6,7,MAX,10,7,1361,1361,0,100.0,8172,1361,3294,16.654429760156635,40.308370044052865
6,7,MAX,10,8,1361,1361,0,100.0,8172,1361,3294,16.654429760156635,40.308370044052865
6,7,MAX,10,9,1361,1361,0,100.0,8172,1361,3294,16.654429760156635,40.308370044052865
6,7,MAX,11,10,696,696,0,100.0,4182,696,1118,16.642754662840744,26.733620277379245
6,7,MAX,11,11,696,696,0,100.0,4182,696,1118,16.642754662840744,26.733620277379245
6,7,MAX,11,12,696,696,0,100.0,4182,696,1118,16.642754662840744,26.733620277379245
6,7,MAX,11,7,696,696,0,100.0,4182,696,1118,16.642754662840744,26.733620277379245
6,7,MAX,11,8,696,696,0,100.0,4182,696,1118,16.642754662840744,26.733620277379245
6,7,MAX,11,9,696,696,0,100.0,4182,696,1118,16.642754662840744,26.733620277379245
6,7,MAX,12,10,409,409,0,100.0,2454,409,204,16.666666666666664,8.312958435207824
6,7,MAX,12,11,409,409,0,100.0,2454,409,204,16.666666666666664,8.312958435207824
6,7,MAX,12,12,409,409,0,100.0,2454,409,204,16.666666666666664,8.312958435207824
6,7,MAX,12,7,409,409,0,100.0,2454,409,204,16.666666666666664,8.312958435207824
6,7,MAX,12,8,409,409,0,100.0,2454,409,204,16.666666666666664,8.312958435207824
6,7,MAX,12,9,409,409,0,100.0,2454,409,204,16.666666666666664,8.312958435207824
6,7,MAX,7,10,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MAX,7,11,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MAX,7,12,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MAX,7,7,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MAX,7,8,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MAX,7,9,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MAX,8,10,4725,1908,0,40.38095238095238,28350,1908,21497,6.730158730158731,75.82716049382717
6,7,MAX,8,11,4725,1908,0,40.38095238095238,28350,1908,21497,6.730158730158731,75.82716049382717
6,7,MAX,8,12,4725,1908,0,40.38095238095238,28350,1908,21497,6.730158730158731,75.82716049382717
6,7,MAX,8,7,4725,1908,0,40.38095238095238,28350,1908,21497,6.730158730158731,75.82716049382717
6,7,MAX,8,8,4725,1908,0,40.38095238095238,28350,1908,21497,6.730158730158731,75.82716049382717
6,7,MAX,8,9,4725,1908,0,40.38095238095238,28350,1908,21497,6.730158730158731,75.82716049382717
6,7,MAX,9,10,2691,1892,0,70.30843552582682,16152,1892,9547,11.713719663199603,59.10723130262506
6,7,MAX,9,11,2691,1892,0,70.30843552582682,16152,1892,9547,11.713719663199603,59.10723130262506
6,7,MAX,9,12,2691,1892,0,70.30843552582682,16152,1892,9547,11.713719663199603,59.10723130262506
6,7,MAX,9,7,2691,1892,0,70.30843552582682,16152,1892,9547,11.713719663199603,59.10723130262506
6,7,MAX,9,8,2691,1892,0,70.30843552582682,16152,1892,9547,11.713719663199603,59.10723130262506
6,7,MAX,9,9,2691,1892,0,70.30843552582682,16152,1892,9547,11.713719663199603,59.10723130262506
6,7,MIN,10,10,1361,1588,0,116.67891256429097,8172,1588,4315,19.43220753793441,52.802251590797844
6,7,MIN,10,11,1361,1588,0,116.67891256429097,8172,1588,4315,19.43220753793441,52.802251590797844
6,7,MIN,10,12,1361,1588,0,116.67891256429097,8172,1588,4315,19.43220753793441,52.802251590797844
6,7,MIN,10,7,1361,1588,0,116.67891256429097,8172,1588,4315,19.43220753793441,52.802251590797844
6,7,MIN,10,8,1361,1588,0,116.67891256429097,8172,1588,4315,19.43220753793441,52.802251590797844
6,7,MIN,10,9,1361,1588,0,116.67891256429097,8172,1588,4315,19.43220753793441,52.802251590797844
6,7,MIN,11,10,696,1890,0,271.55172413793105,4182,1890,1564,45.19368723098996,37.39837398373984
6,7,MIN,11,11,696,1890,0,271.55172413793105,4182,1890,1564,45.19368723098996,37.39837398373984
6,7,MIN,11,12,696,1890,0,271.55172413793105,4182,1890,1564,45.19368723098996,37.39837398373984
6,7,MIN,11,7,696,1890,0,271.55172413793105,4182,1890,1564,45.19368723098996,37.39837398373984
6,7,MIN,11,8,696,1890,0,271.55172413793105,4182,1890,1564,45.19368723098996,37.39837398373984
6,7,MIN,11,9,696,1890,0,271.55172413793105,4182,1890,1564,45.19368723098996,37.39837398373984
6,7,MIN,12,10,409,1899,0,464.30317848410755,2454,1899,282,77.3838630806846,11.491442542787286
6,7,MIN,12,11,409,1899,0,464.30317848410755,2454,1899,282,77.3838630806846,11.491442542787286
6,7,MIN,12,12,409,1899,0,464.30317848410755,2454,1899,282,77.3838630806846,11.491442542787286
6,7,MIN,12,7,409,1899,0,464.30317848410755,2454,1899,282,77.3838630806846,11.491442542787286
6,7,MIN,12,8,409,1899,0,464.30317848410755,2454,1899,282,77.3838630806846,11.491442542787286
6,7,MIN,12,9,409,1899,0,464.30317848410755,2454,1899,282,77.3838630806846,11.491442542787286
6,7,MIN,7,10,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MIN,7,11,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MIN,7,12,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MIN,7,7,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MIN,7,8,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MIN,7,9,8442,8442,0,100.0,50652,8442,12851,16.666666666666664,25.37116007265261
6,7,MIN,8,10,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,7,MIN,8,11,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,7,MIN,8,12,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,7,MIN,8,7,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,7,MIN,8,8,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,7,MIN,8,9,4725,1928,0,40.804232804232804,28350,1928,23092,6.800705467372134,81.45326278659611
6,7,MIN,9,10,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,7,MIN,9,11,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,7,MIN,9,12,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,7,MIN,9,7,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,7,MIN,9,8,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
6,7,MIN,9,9,2691,1927,0,71.60906726124118,16152,1927,11115,11.930411094601288,68.8150074294205
7,1,MAX,10,10,1562,1798,0,115.10883482714469,10941,1798,5819,16.433598391371902,53.185266429028424
7,1,MAX,10,11,1562,1798,0,115.10883482714469,10941,1798,5819,16.433598391371902,53.185266429028424
7,1,MAX,10,12,1562,1798,0,115.10883482714469,10941,1798,5819,16.433598391371902,53.185266429028424
7,1,MAX,10,7,1562,1798,0,115.10883482714469,10941,1798,5819,16.433598391371902,53.185266429028424
7,1,MAX,10,8,1562,1798,0,115.10883482714469,10941,1798,5819,16.433598391371902,53.185266429028424
7,1,MAX,10,9,1562,1798,0,115.10883482714469,10941,1798,5819,16.433598391371902,53.185266429028424
7,1,MAX,11,10,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,1,MAX,11,11,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,1,MAX,11,12,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,1,MAX,11,7,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,1,MAX,11,8,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,1,MAX,11,9,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,1,MAX,12,10,469,1919,0,409.16844349680173,3283,1919,468,58.45263478525739,14.255254340542187
7,1,MAX,12,11,469,1919,0,409.16844349680173,3283,1919,468,58.45263478525739,14.255254340542187
7,1,MAX,12,12,469,1919,0,409.16844349680173,3283,1919,468,58.45263478525739,14.255254340542187
7,1,MAX,12,7,469,1919,0,409.16844349680173,3283,1919,468,58.45263478525739,14.255254340542187
7,1,MAX,12,8,469,1919,0,409.16844349680173,3283,1919,468,58.45263478525739,14.255254340542187
7,1,MAX,12,9,469,1919,0,409.16844349680173,3283,1919,468,58.45263478525739,14.255254340542187
7,1,MAX,7,10,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,1,MAX,7,11,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,1,MAX,7,12,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,1,MAX,7,7,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,1,MAX,7,8,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,1,MAX,7,9,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,1,MAX,8,10,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,1,MAX,8,11,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,1,MAX,8,12,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,1,MAX,8,7,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,1,MAX,8,8,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,1,MAX,8,9,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,1,MAX,9,10,3090,2215,0,71.68284789644012,21637,2215,14857,10.237093866987106,68.66478717012525
7,1,MAX,9,11,3090,2215,0,71.68284789644012,21637,2215,14857,10.237093866987106,68.66478717012525
7,1,MAX,9,12,3090,2215,0,71.68284789644012,21637,2215,14857,10.237093866987106,68.66478717012525
7,1,MAX,9,7,3090,2215,0,71.68284789644012,21637,2215,14857,10.237093866987106,68.66478717012525
7,1,MAX,9,8,3090,2215,0,71.68284789644012,21637,2215,14857,10.237093866987106,68.66478717012525
7,1,MAX,9,9,3090,2215,0,71.68284789644012,21637,2215,14857,10.237093866987106,68.66478717012525
7,1,MIN,10,10,1562,2273,0,145.51856594110114,10941,2273,8664,20.775066264509643,79.18837400603236
7,1,MIN,10,11,1562,2273,0,145.51856594110114,10941,2273,8664,20.775066264509643,79.18837400603236
7,1,MIN,10,12,1562,2273,0,145.51856594110114,10941,2273,8664,20.775066264509643,79.18837400603236
7,1,MIN,10,7,1562,2273,0,145.51856594110114,10941,2273,8664,20.775066264509643,79.18837400603236
7,1,MIN,10,8,1562,2273,0,145.51856594110114,10941,2273,8664,20.775066264509643,79.18837400603236
7,1,MIN,10,9,1562,2273,0,145.51856594110114,10941,2273,8664,20.775066264509643,79.18837400603236
7,1,MIN,11,10,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,1,MIN,11,11,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,1,MIN,11,12,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,1,MIN,11,7,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,1,MIN,11,8,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,1,MIN,11,9,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,1,MIN,12,10,469,2401,0,511.9402985074627,3283,2401,882,73.13432835820896,26.865671641791046
7,1,MIN,12,11,469,2401,0,511.9402985074627,3283,2401,882,73.13432835820896,26.865671641791046
7,1,MIN,12,12,469,2401,0,511.9402985074627,3283,2401,882,73.13432835820896,26.865671641791046
7,1,MIN,12,7,469,2401,0,511.9402985074627,3283,2401,882,73.13432835820896,26.865671641791046
7,1,MIN,12,8,469,2401,0,511.9402985074627,3283,2401,882,73.13432835820896,26.865671641791046
7,1,MIN,12,9,469,2401,0,511.9402985074627,3283,2401,882,73.13432835820896,26.865671641791046
7,1,MIN,7,10,9692,29194,0,301.2174989682212,67844,29194,30190,43.03107128117446,44.49914509757679
7,1,MIN,7,11,9692,29194,0,301.2174989682212,67844,29194,30190,43.03107128117446,44.49914509757679
7,1,MIN,7,12,9692,29194,0,301.2174989682212,67844,29194,30190,43.03107128117446,44.49914509757679
7,1,MIN,7,7,9692,29194,0,301.2174989682212,67844,29194,30190,43.03107128117446,44.49914509757679
7,1,MIN,7,8,9692,29194,0,301.2174989682212,67844,29194,30190,43.03107128117446,44.49914509757679
7,1,MIN,7,9,9692,29194,0,301.2174989682212,67844,29194,30190,43.03107128117446,44.49914509757679
7,1,MIN,8,10,5425,2291,0,42.23041474654378,37975,2291,34665,6.032916392363397,91.28373930217248
7,1,MIN,8,11,5425,2291,0,42.23041474654378,37975,2291,34665,6.032916392363397,91.28373930217248
7,1,MIN,8,12,5425,2291,0,42.23041474654378,37975,2291,34665,6.032916392363397,91.28373930217248
7,1,MIN,8,7,5425,2291,0,42.23041474654378,37975,2291,34665,6.032916392363397,91.28373930217248
7,1,MIN,8,8,5425,2291,0,42.23041474654378,37975,2291,34665,6.032916392363397,91.28373930217248
7,1,MIN,8,9,5425,2291,0,42.23041474654378,37975,2291,34665,6.032916392363397,91.28373930217248
7,1,MIN,9,10,3090,3292,0,106.53721682847896,21637,3292,18340,15.21467855987429,84.76221287609188
7,1,MIN,9,11,3090,3292,0,106.53721682847896,21637,3292,18340,15.21467855987429,84.76221287609188
7,1,MIN,9,12,3090,3292,0,106.53721682847896,21637,3292,18340,15.21467855987429,84.76221287609188
7,1,MIN,9,7,3090,3292,0,106.53721682847896,21637,3292,18340,15.21467855987429,84.76221287609188
7,1,MIN,9,8,3090,3292,0,106.53721682847896,21637,3292,18340,15.21467855987429,84.76221287609188
7,1,MIN,9,9,3090,3292,0,106.53721682847896,21637,3292,18340,15.21467855987429,84.76221287609188
7,2,MAX,10,10,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,2,MAX,10,11,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,2,MAX,10,12,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,2,MAX,10,7,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,2,MAX,10,8,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,2,MAX,10,9,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,2,MAX,11,10,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,2,MAX,11,11,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,2,MAX,11,12,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,2,MAX,11,7,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,2,MAX,11,8,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,2,MAX,11,9,797,1946,0,244.16562107904642,5586,1946,1786,34.83709273182957,31.97278911564626
7,2,MAX,12,10,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,2,MAX,12,11,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,2,MAX,12,12,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,2,MAX,12,7,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,2,MAX,12,8,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,2,MAX,12,9,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,2,MAX,7,10,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,2,MAX,7,11,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,2,MAX,7,12,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,2,MAX,7,7,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,2,MAX,7,8,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,2,MAX,7,9,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,2,MAX,8,10,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,2,MAX,8,11,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,2,MAX,8,12,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,2,MAX,8,7,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,2,MAX,8,8,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,2,MAX,8,9,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,2,MAX,9,10,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
7,2,MAX,9,11,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
7,2,MAX,9,12,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
7,2,MAX,9,7,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
7,2,MAX,9,8,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
7,2,MAX,9,9,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
7,2,MIN,10,10,1562,1938,0,124.07170294494239,10941,1938,8788,17.713188922401972,80.32172561923042
7,2,MIN,10,11,1562,1938,0,124.07170294494239,10941,1938,8788,17.713188922401972,80.32172561923042
7,2,MIN,10,12,1562,1938,0,124.07170294494239,10941,1938,8788,17.713188922401972,80.32172561923042
7,2,MIN,10,7,1562,1938,0,124.07170294494239,10941,1938,8788,17.713188922401972,80.32172561923042
7,2,MIN,10,8,1562,1938,0,124.07170294494239,10941,1938,8788,17.713188922401972,80.32172561923042
7,2,MIN,10,9,1562,1938,0,124.07170294494239,10941,1938,8788,17.713188922401972,80.32172561923042
7,2,MIN,11,10,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,2,MIN,11,11,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,2,MIN,11,12,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,2,MIN,11,7,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,2,MIN,11,8,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,2,MIN,11,9,797,2382,0,298.87076537013803,5586,2382,3199,42.64232008592911,57.26817042606517
7,2,MIN,12,10,469,2383,0,508.10234541577825,3283,2383,900,72.58604934511118,27.41395065488882
7,2,MIN,12,11,469,2383,0,508.10234541577825,3283,2383,900,72.58604934511118,27.41395065488882
7,2,MIN,12,12,469,2383,0,508.10234541577825,3283,2383,900,72.58604934511118,27.41395065488882
7,2,MIN,12,7,469,2383,0,508.10234541577825,3283,2383,900,72.58604934511118,27.41395065488882
7,2,MIN,12,8,469,2383,0,508.10234541577825,3283,2383,900,72.58604934511118,27.41395065488882
7,2,MIN,12,9,469,2383,0,508.10234541577825,3283,2383,900,72.58604934511118,27.41395065488882
7,2,MIN,7,10,9692,28674,0,295.8522492777548,67844,28674,24921,42.26460703967926,36.732798773657215
7,2,MIN,7,11,9692,28674,0,295.8522492777548,67844,28674,24921,42.26460703967926,36.732798773657215
7,2,MIN,7,12,9692,28674,0,295.8522492777548,67844,28674,24921,42.26460703967926,36.732798773657215
7,2,MIN,7,7,9692,28674,0,295.8522492777548,67844,28674,24921,42.26460703967926,36.732798773657215
7,2,MIN,7,8,9692,28674,0,295.8522492777548,67844,28674,24921,42.26460703967926,36.732798773657215
7,2,MIN,7,9,9692,28674,0,295.8522492777548,67844,28674,24921,42.26460703967926,36.732798773657215
7,2,MIN,8,10,5425,2263,0,41.714285714285715,37975,2263,33694,5.959183673469388,88.72679394338381
7,2,MIN,8,11,5425,2263,0,41.714285714285715,37975,2263,33694,5.959183673469388,88.72679394338381
7,2,MIN,8,12,5425,2263,0,41.714285714285715,37975,2263,33694,5.959183673469388,88.72679394338381
7,2,MIN,8,7,5425,2263,0,41.714285714285715,37975,2263,33694,5.959183673469388,88.72679394338381
7,2,MIN,8,8,5425,2263,0,41.714285714285715,37975,2263,33694,5.959183673469388,88.72679394338381
7,2,MIN,8,9,5425,2263,0,41.714285714285715,37975,2263,33694,5.959183673469388,88.72679394338381
7,2,MIN,9,10,3090,3097,0,100.22653721682848,21637,3097,17654,14.313444562554883,81.59171789065027
7,2,MIN,9,11,3090,3097,0,100.22653721682848,21637,3097,17654,14.313444562554883,81.59171789065027
7,2,MIN,9,12,3090,3097,0,100.22653721682848,21637,3097,17654,14.313444562554883,81.59171789065027
7,2,MIN,9,7,3090,3097,0,100.22653721682848,21637,3097,17654,14.313444562554883,81.59171789065027
7,2,MIN,9,8,3090,3097,0,100.22653721682848,21637,3097,17654,14.313444562554883,81.59171789065027
7,2,MIN,9,9,3090,3097,0,100.22653721682848,21637,3097,17654,14.313444562554883,81.59171789065027
7,3,MAX,10,10,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,3,MAX,10,11,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,3,MAX,10,12,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,3,MAX,10,7,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,3,MAX,10,8,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,3,MAX,10,9,1562,1562,0,100.0,10941,1562,4597,14.276574353349785,42.01626907960881
7,3,MAX,11,10,797,797,0,100.0,5586,797,1676,14.267812388113141,30.00358037952023
7,3,MAX,11,11,797,797,0,100.0,5586,797,1676,14.267812388113141,30.00358037952023
7,3,MAX,11,12,797,797,0,100.0,5586,797,1676,14.267812388113141,30.00358037952023
7,3,MAX,11,7,797,797,0,100.0,5586,797,1676,14.267812388113141,30.00358037952023
7,3,MAX,11,8,797,797,0,100.0,5586,797,1676,14.267812388113141,30.00358037952023
7,3,MAX,11,9,797,797,0,100.0,5586,797,1676,14.267812388113141,30.00358037952023
7,3,MAX,12,10,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,3,MAX,12,11,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,3,MAX,12,12,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,3,MAX,12,7,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,3,MAX,12,8,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,3,MAX,12,9,469,1277,0,272.2814498933902,3283,1277,450,38.89734998477003,13.70697532744441
7,3,MAX,7,10,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,3,MAX,7,11,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,3,MAX,7,12,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,3,MAX,7,7,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,3,MAX,7,8,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,3,MAX,7,9,9692,9692,0,100.0,67844,9692,19511,14.285714285714285,28.75862272271682
7,3,MAX,8,10,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,3,MAX,8,11,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,3,MAX,8,12,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,3,MAX,8,7,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,3,MAX,8,8,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,3,MAX,8,9,5425,2191,0,40.38709677419355,37975,2191,28931,5.7695852534562215,76.18433179723503
7,3,MAX,9,10,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
7,3,MAX,9,11,3090,2173,0,70.32362459546925,21637,2173,13005,10.042981929102925,60.10537505199427
