gw,mesh,mode,sensorSF,meshSF,total_sent,total_rcv,total_drop,total_rcv_correct,total_rcv_started,total_collision,radio_der_pct,collision_pct,der_pct
6,3,MIN,8,9,4725,1522,0,1522,28350,20096,5.368606701940036,70.88536155202821,32.211640211640216
6,3,MIN,9,10,2691,1319,0,1319,16152,7473,8.16617137196632,46.266716196136706,49.01523597175771
6,3,MIN,9,11,2691,1322,0,1322,16152,7459,8.18474492322932,46.18003962357603,49.126718691936084
6,3,MIN,9,12,2691,1343,0,1343,16152,7471,8.31475978207033,46.254333828628035,49.90709773318469
6,3,MIN,9,7,2691,1325,0,1325,16152,7473,8.203318474492322,46.266716196136706,49.238201412114456
6,3,MIN,9,8,2691,1327,0,1327,16152,7395,8.21570084200099,45.78380386329866,49.3125232255667
6,3,MIN,9,9,2691,1331,0,1331,16152,7457,8.240465577018325,46.167657256067365,49.4611668524712
6,4,MAX,10,10,1361,939,0,939,8172,3195,11.490455212922173,39.09691629955947,68.99338721528288
6,4,MAX,10,11,1361,960,0,960,8172,3177,11.747430249632892,38.87665198237886,70.53637031594417
6,4,MAX,10,12,1361,951,0,951,8172,3217,11.637298091042585,39.36612824278022,69.87509184423219
6,4,MAX,10,7,1361,954,0,954,8172,3235,11.674008810572687,39.58639255996084,70.0955180014695
6,4,MAX,10,8,1361,965,0,965,8172,3215,11.808614782183065,39.34165442976016,70.90374724467303
6,4,MAX,10,9,1361,916,0,916,8172,3223,11.209006363191385,39.43954968184043,67.30345334313004
6,4,MAX,11,10,696,540,0,540,4182,1098,12.91248206599713,26.255380200860834,77.58620689655173
6,4,MAX,11,11,696,543,0,543,4182,1093,12.984218077474893,26.13582018173123,78.01724137931035
6,4,MAX,11,12,696,534,0,534,4182,1097,12.769010043041607,26.231468197034914,76.72413793103449
6,4,MAX,11,7,696,521,0,521,4182,1101,12.45815399330464,26.32711621233859,74.85632183908046
6,4,MAX,11,8,696,541,0,541,4182,1106,12.93639406982305,26.446676231468196,77.72988505747126
6,4,MAX,11,9,696,528,0,528,4182,1091,12.625538020086083,26.087996174079386,75.86206896551724
6,4,MAX,12,10,409,382,0,382,2454,203,15.56642216788916,8.272208638956807,93.39853300733496
6,4,MAX,12,11,409,380,0,380,2454,201,15.484922575387122,8.190709046454767,92.90953545232273
6,4,MAX,12,12,409,379,0,379,2454,196,15.444172779136103,7.986960065199673,92.66503667481662
6,4,MAX,12,7,409,378,0,378,2454,210,15.403422982885084,8.557457212713937,92.42053789731052
6,4,MAX,12,8,409,382,0,382,2454,198,15.56642216788916,8.06845965770171,93.39853300733496
6,4,MAX,12,9,409,381,0,381,2454,196,15.52567237163814,7.986960065199673,93.15403422982885
6,4,MAX,7,10,8442,3162,0,3162,50652,12834,6.242596541104003,25.337597725657428,37.45557924662402
6,4,MAX,7,11,8442,3208,0,3208,50652,12872,6.333412303561557,25.41261944247019,38.00047382136935
6,4,MAX,7,12,8442,3207,0,3207,50652,12929,6.331438047855959,25.52515201768933,37.988628287135754
6,4,MAX,7,7,8442,3260,0,3260,50652,12872,6.436073600252705,25.41261944247019,38.61644160151623
6,4,MAX,7,8,8442,3149,0,3149,50652,12810,6.216931216931217,25.290215588723054,37.301587301587304
6,4,MAX,7,9,8442,3173,0,3173,50652,12884,6.264313353865593,25.436310510937375,37.585880123193554
6,4,MAX,8,10,4725,1545,0,1545,28350,19802,5.449735449735449,69.84832451499118,32.698412698412696
6,4,MAX,8,11,4725,1534,0,1534,28350,19808,5.4109347442680775,69.8694885361552,32.46560846560846
6,4,MAX,8,12,4725,1524,0,1524,28350,19754,5.375661375661376,69.67901234567901,32.25396825396825
6,4,MAX,8,7,4725,1566,0,1566,28350,19748,5.523809523809524,69.65784832451499,33.14285714285714
6,4,MAX,8,8,4725,1545,0,1545,28350,19674,5.449735449735449,69.3968253968254,32.698412698412696
6,4,MAX,8,9,4725,1513,0,1513,28350,19737,5.336860670194003,69.61904761904762,32.021164021164026
6,4,MAX,9,10,2691,1323,0,1323,16152,7424,8.190936106983655,45.963348192174344,49.163879598662206
6,4,MAX,9,11,2691,1297,0,1297,16152,7429,8.029965329370976,45.99430411094601,48.19769602378298
6,4,MAX,9,12,2691,1304,0,1304,16152,7444,8.073303615651312,46.08717186726102,48.45782237086585
6,4,MAX,9,7,2691,1310,0,1310,16152,7441,8.110450718177315,46.06859831599802,48.680787811222594
6,4,MAX,9,8,2691,1304,0,1304,16152,7372,8.073303615651312,45.641406636948986,48.45782237086585
6,4,MAX,9,9,2691,1314,0,1314,16152,7377,8.13521545319465,45.67236255572065,48.82943143812709
6,4,MIN,10,10,1361,949,0,949,8172,3203,11.612824278022515,39.194811551639745,69.72814107274064
6,4,MIN,10,11,1361,968,0,968,8172,3175,11.845325501713166,38.85217816935879,71.12417340191037
6,4,MIN,10,12,1361,963,0,963,8172,3218,11.784140969162996,39.37836514929026,70.75679647318148
6,4,MIN,10,7,1361,964,0,964,8172,3238,11.796377875673029,39.62310327949095,70.83027185892726
6,4,MIN,10,8,1361,966,0,966,8172,3239,11.820851688693098,39.63534018600098,70.97722263041881
6,4,MIN,10,9,1361,924,0,924,8172,3227,11.30690161527166,39.488497307880564,67.89125642909625
6,4,MIN,11,10,696,567,0,567,4182,1093,13.558106169296988,26.13582018173123,81.46551724137932
6,4,MIN,11,11,696,568,0,568,4182,1088,13.58201817312291,26.01626016260163,81.60919540229885
6,4,MIN,11,12,696,555,0,555,4182,1094,13.27116212338594,26.15973218555715,79.74137931034483
6,4,MIN,11,7,696,540,0,540,4182,1100,12.91248206599713,26.303204208512675,77.58620689655173
6,4,MIN,11,8,696,554,0,554,4182,1106,13.24725011956002,26.446676231468196,79.59770114942529
6,4,MIN,11,9,696,543,0,543,4182,1092,12.984218077474893,26.111908177905306,78.01724137931035
6,4,MIN,12,10,409,477,0,477,2454,204,19.43765281173594,8.312958435207824,116.62591687041567
6,4,MIN,12,11,409,462,0,462,2454,201,18.82640586797066,8.190709046454767,112.95843520782395
6,4,MIN,12,12,409,485,0,485,2454,198,19.76365118174409,8.06845965770171,118.58190709046454
6,4,MIN,12,7,409,467,0,467,2454,210,19.030154849225752,8.557457212713937,114.18092909535453
6,4,MIN,12,8,409,455,0,455,2454,200,18.541157294213527,8.149959250203748,111.24694376528117
6,4,MIN,12,9,409,487,0,487,2454,197,19.84515077424613,8.027709861450692,119.07090464547679
6,4,MIN,7,10,8442,3163,0,3163,50652,12799,6.244570796809603,25.26849877596146,37.46742478085762
6,4,MIN,7,11,8442,3209,0,3209,50652,12863,6.335386559267156,25.394851141119794,38.01231935560293
6,4,MIN,7,12,8442,3208,0,3208,50652,12923,6.333412303561557,25.51330648345574,38.00047382136935
6,4,MIN,7,7,8442,3261,0,3261,50652,12838,6.438047855958303,25.345494748479823,38.62828713574982
6,4,MIN,7,8,8442,3151,0,3151,50652,12794,6.220879728342415,25.258627497433466,37.32527837005449
6,4,MIN,7,9,8442,3174,0,3174,50652,12883,6.266287609571192,25.434336255231777,37.59772565742715
6,4,MIN,8,10,4725,1545,0,1545,28350,19969,5.449735449735449,70.4373897707231,32.698412698412696
6,4,MIN,8,11,4725,1535,0,1535,28350,19977,5.414462081128748,70.46560846560847,32.48677248677249
6,4,MIN,8,12,4725,1524,0,1524,28350,19880,5.375661375661376,70.12345679012346,32.25396825396825
6,4,MIN,8,7,4725,1566,0,1566,28350,19900,5.523809523809524,70.19400352733686,33.14285714285714
6,4,MIN,8,8,4725,1545,0,1545,28350,19826,5.449735449735449,69.93298059964727,32.698412698412696
6,4,MIN,8,9,4725,1514,0,1514,28350,19897,5.340388007054673,70.18342151675485,32.042328042328045
6,4,MIN,9,10,2691,1327,0,1327,16152,7438,8.21570084200099,46.050024764735014,49.3125232255667
6,4,MIN,9,11,2691,1303,0,1303,16152,7448,8.067112431896978,46.111936602278355,48.42066146413973
6,4,MIN,9,12,2691,1312,0,1312,16152,7459,8.122833085685983,46.18003962357603,48.755109624674844
6,4,MIN,9,7,2691,1316,0,1316,16152,7465,8.147597820703318,46.217186726102035,48.90375325157934
6,4,MIN,9,8,2691,1312,0,1312,16152,7419,8.122833085685983,45.93239227340267,48.755109624674844
6,4,MIN,9,9,2691,1317,0,1317,16152,7369,8.153789004457652,45.62283308568598,48.94091415830547
6,5,MAX,10,10,1361,942,0,942,8172,3216,11.527165932452275,39.353891336270195,69.2138133725202
6,5,MAX,10,11,1361,973,0,973,8172,3181,11.906510034263338,38.92559960841899,71.49155033063923
6,5,MAX,10,12,1361,956,0,956,8172,3206,11.698482623592756,39.23152227116985,70.24246877296105
6,5,MAX,10,7,1361,960,0,960,8172,3224,11.747430249632892,39.451786588350465,70.53637031594417
6,5,MAX,10,8,1361,975,0,975,8172,3163,11.930983847283407,38.70533529123838,71.63850110213079
6,5,MAX,10,9,1361,953,0,953,8172,3198,11.661771904062652,39.13362701908957,70.02204261572373
6,5,MAX,11,10,696,535,0,535,4182,1093,12.792922046867528,26.13582018173123,76.86781609195403
6,5,MAX,11,11,696,550,0,550,4182,1096,13.151602104256337,26.20755619320899,79.02298850574712
6,5,MAX,11,12,696,557,0,557,4182,1089,13.31898613103778,26.040172166427546,80.02873563218391
6,5,MAX,11,7,696,536,0,536,4182,1103,12.816834050693448,26.374940219990435,77.01149425287356
6,5,MAX,11,8,696,556,0,556,4182,1110,13.295074127211862,26.54232424677188,79.88505747126436
6,5,MAX,11,9,696,529,0,529,4182,1109,12.649450023912005,26.51841224294596,76.00574712643679
6,5,MAX,12,10,409,384,0,384,2454,206,15.647921760391197,8.394458027709861,93.8875305623472
6,5,MAX,12,11,409,380,0,380,2454,195,15.484922575387122,7.946210268948656,92.90953545232273
6,5,MAX,12,12,409,387,0,387,2454,210,15.770171149144256,8.557457212713937,94.62102689486552
6,5,MAX,12,7,409,383,0,383,2454,204,15.607171964140178,8.312958435207824,93.64303178484109
6,5,MAX,12,8,409,381,0,381,2454,210,15.52567237163814,8.557457212713937,93.15403422982885
6,5,MAX,12,9,409,378,0,378,2454,195,15.403422982885084,7.946210268948656,92.42053789731052
6,5,MAX,7,10,8442,3247,0,3247,50652,12880,6.410408276079918,25.42841348811498,38.46244965647951
6,5,MAX,7,11,8442,3221,0,3221,50652,12929,6.359077627734344,25.52515201768933,38.15446576640606
6,5,MAX,7,12,8442,3165,0,3165,50652,12880,6.248519308220801,25.42841348811498,37.4911158493248
6,5,MAX,7,7,8442,3140,0,3140,50652,12918,6.1991629155808265,25.503435204927744,37.194977493484956
6,5,MAX,7,8,8442,3195,0,3195,50652,12878,6.30774697938877,25.42446497670378,37.846481876332625
6,5,MAX,7,9,8442,3199,0,3199,50652,12848,6.315644002211167,25.365237305535814,37.893864013267
6,5,MAX,8,10,4725,1531,0,1531,28350,19707,5.400352733686066,69.51322751322752,32.402116402116405
6,5,MAX,8,11,4725,1533,0,1533,28350,19725,5.407407407407407,69.57671957671958,32.44444444444444
6,5,MAX,8,12,4725,1549,0,1549,28350,19691,5.4638447971781305,69.45679012345678,32.78306878306878
6,5,MAX,8,7,4725,1525,0,1525,28350,19789,5.379188712522046,69.80246913580247,32.27513227513227
6,5,MAX,8,8,4725,1548,0,1548,28350,19649,5.4603174603174605,69.30864197530863,32.761904761904766
6,5,MAX,8,9,4725,1532,0,1532,28350,19729,5.403880070546737,69.59082892416227,32.42328042328042
6,5,MAX,9,10,2691,1308,0,1308,16152,7439,8.098068350668647,46.056215948489346,48.60646599777034
6,5,MAX,9,11,2691,1306,0,1306,16152,7401,8.08568598315998,45.820950965824665,48.5321441843181
6,5,MAX,9,12,2691,1297,0,1297,16152,7408,8.029965329370976,45.864289252105,48.19769602378298
6,5,MAX,9,7,2691,1303,0,1303,16152,7415,8.067112431896978,45.907627538385334,48.42066146413973
6,5,MAX,9,8,2691,1301,0,1301,16152,7427,8.05473006438831,45.98192174343734,48.346339650687476
6,5,MAX,9,9,2691,1317,0,1317,16152,7370,8.153789004457652,45.629024269440315,48.94091415830547
6,5,MIN,10,10,1361,945,0,945,8172,3221,11.563876651982378,39.41507586882036,69.43423952975753
6,5,MIN,10,11,1361,974,0,974,8172,3188,11.918746940773373,39.01125795398923,71.56502571638501
6,5,MIN,10,12,1361,955,0,955,8172,3216,11.686245717082722,39.353891336270195,70.16899338721528
6,5,MIN,10,7,1361,963,0,963,8172,3218,11.784140969162996,39.37836514929026,70.75679647318148
6,5,MIN,10,8,1361,977,0,977,8172,3166,11.955457660303475,38.742046010768476,71.78545187362234
6,5,MIN,10,9,1361,957,0,957,8172,3202,11.71071953010279,39.182574645129705,70.31594415870683
6,5,MIN,11,10,696,542,0,542,4182,1097,12.960306073648972,26.231468197034914,77.87356321839081
6,5,MIN,11,11,696,556,0,556,4182,1099,13.295074127211862,26.279292204686755,79.88505747126436
6,5,MIN,11,12,696,558,0,558,4182,1089,13.3428981348637,26.040172166427546,80.17241379310344
6,5,MIN,11,7,696,540,0,540,4182,1105,12.91248206599713,26.422764227642276,77.58620689655173
6,5,MIN,11,8,696,564,0,564,4182,1109,13.486370157819225,26.51841224294596,81.03448275862068
6,5,MIN,11,9,696,534,0,534,4182,1111,12.769010043041607,26.566236250597804,76.72413793103449
6,5,MIN,12,10,409,430,0,430,2454,206,17.52241238793806,8.394458027709861,105.13447432762837
6,5,MIN,12,11,409,416,0,416,2454,195,16.951915240423798,7.946210268948656,101.7114914425428
6,5,MIN,12,12,409,432,0,432,2454,210,17.6039119804401,8.557457212713937,105.62347188264059
6,5,MIN,12,7,409,419,0,419,2454,204,17.074164629176856,8.312958435207824,102.44498777506112
6,5,MIN,12,8,409,422,0,422,2454,210,17.19641401792991,8.557457212713937,103.17848410757946
6,5,MIN,12,9,409,411,0,411,2454,195,16.748166259168702,7.946210268948656,100.48899755501222
6,5,MIN,7,10,8442,3247,0,3247,50652,12885,6.410408276079918,25.438284766642976,38.46244965647951
6,5,MIN,7,11,8442,3221,0,3221,50652,12919,6.359077627734344,25.505409460633345,38.15446576640606
6,5,MIN,7,12,8442,3165,0,3165,50652,12875,6.248519308220801,25.418542209586985,37.4911158493248
6,5,MIN,7,7,8442,3140,0,3140,50652,12909,6.1991629155808265,25.485666903577354,37.194977493484956
6,5,MIN,7,8,8442,3195,0,3195,50652,12863,6.30774697938877,25.394851141119794,37.846481876332625
6,5,MIN,7,9,8442,3199,0,3199,50652,12839,6.315644002211167,25.347469004185424,37.893864013267
6,5,MIN,8,10,4725,1531,0,1531,28350,19807,5.400352733686066,69.86596119929453,32.402116402116405
6,5,MIN,8,11,4725,1533,0,1533,28350,19834,5.407407407407407,69.96119929453263,32.44444444444444
6,5,MIN,8,12,4725,1548,0,1548,28350,19779,5.4603174603174605,69.76719576719577,32.761904761904766
6,5,MIN,8,7,4725,1525,0,1525,28350,19874,5.379188712522046,70.10229276895944,32.27513227513227
6,5,MIN,8,8,4725,1548,0,1548,28350,19744,5.4603174603174605,69.64373897707232,32.761904761904766
6,5,MIN,8,9,4725,1532,0,1532,28350,19822,5.403880070546737,69.91887125220458,32.42328042328042
6,5,MIN,9,10,2691,1310,0,1310,16152,7433,8.110450718177315,46.019068845963346,48.680787811222594
6,5,MIN,9,11,2691,1306,0,1306,16152,7402,8.08568598315998,45.827142149579,48.5321441843181
6,5,MIN,9,12,2691,1297,0,1297,16152,7417,8.029965329370976,45.920009905894005,48.19769602378298
6,5,MIN,9,7,2691,1303,0,1303,16152,7403,8.067112431896978,45.83333333333333,48.42066146413973
6,5,MIN,9,8,2691,1303,0,1303,16152,7408,8.067112431896978,45.864289252105,48.42066146413973
6,5,MIN,9,9,2691,1318,0,1318,16152,7372,8.159980188211986,45.641406636948986,48.97807506503158
6,6,MAX,10,10,1361,974,0,974,8172,3185,11.918746940773373,38.97454723445913,71.56502571638501
6,6,MAX,10,11,1361,953,0,953,8172,3194,11.661771904062652,39.084679393049434,70.02204261572373
6,6,MAX,10,12,1361,960,0,960,8172,3212,11.747430249632892,39.304943710230056,70.53637031594417
6,6,MAX,10,7,1361,976,0,976,8172,3208,11.94322075379344,39.25599608418992,71.71197648787656
6,6,MAX,10,8,1361,965,0,965,8172,3193,11.808614782183065,39.0724424865394,70.90374724467303
6,6,MAX,10,9,1361,958,0,958,8172,3230,11.722956436612824,39.52520802741067,70.38941954445261
6,6,MAX,11,10,696,543,0,543,4182,1108,12.984218077474893,26.49450023912004,78.01724137931035
6,6,MAX,11,11,696,555,0,555,4182,1089,13.27116212338594,26.040172166427546,79.74137931034483
6,6,MAX,11,12,696,528,0,528,4182,1097,12.625538020086083,26.231468197034914,75.86206896551724
6,6,MAX,11,7,696,532,0,532,4182,1086,12.721186035389763,25.968436154949785,76.4367816091954
6,6,MAX,11,8,696,521,0,521,4182,1097,12.45815399330464,26.231468197034914,74.85632183908046
6,6,MAX,11,9,696,543,0,543,4182,1087,12.984218077474893,25.99234815877571,78.01724137931035
6,6,MAX,12,10,409,381,0,381,2454,207,15.52567237163814,8.43520782396088,93.15403422982885
6,6,MAX,12,11,409,377,0,377,2454,210,15.362673186634066,8.557457212713937,92.1760391198044
6,6,MAX,12,12,409,375,0,375,2454,204,15.28117359413203,8.312958435207824,91.68704156479217
6,6,MAX,12,7,409,382,0,382,2454,206,15.56642216788916,8.394458027709861,93.39853300733496
6,6,MAX,12,8,409,378,0,378,2454,202,15.403422982885084,8.231458842705788,92.42053789731052
6,6,MAX,12,9,409,380,0,380,2454,200,15.484922575387122,8.149959250203748,92.90953545232273
6,6,MAX,7,10,8442,3173,0,3173,50652,12884,6.264313353865593,25.436310510937375,37.585880123193554
6,6,MAX,7,11,8442,3139,0,3139,50652,12839,6.197188659875227,25.347469004185424,37.18313195925136
6,6,MAX,7,12,8442,3197,0,3197,50652,12923,6.311695490799968,25.51330648345574,37.87017294479981
6,6,MAX,7,7,8442,3206,0,3206,50652,12860,6.32946379215036,25.388928374003,37.97678275290215
6,6,MAX,7,8,8442,3225,0,3225,50652,12891,6.366974650556741,25.450130300876573,38.20184790334044
6,6,MAX,7,9,8442,3159,0,3159,50652,12892,6.2366737739872065,25.452104556582167,37.42004264392324
6,6,MAX,8,10,4725,1528,0,1528,28350,19819,5.389770723104056,69.90828924162258,32.33862433862434
6,6,MAX,8,11,4725,1536,0,1536,28350,19733,5.417989417989419,69.60493827160494,32.507936507936506
6,6,MAX,8,12,4725,1559,0,1559,28350,19785,5.499118165784832,69.78835978835978,32.99470899470899
6,6,MAX,8,7,4725,1552,0,1552,28350,19651,5.474426807760141,69.31569664902997,32.84656084656085
6,6,MAX,8,8,4725,1535,0,1535,28350,19788,5.414462081128748,69.7989417989418,32.48677248677249
6,6,MAX,8,9,4725,1521,0,1521,28350,19742,5.365079365079365,69.63668430335098,32.19047619047619
6,6,MAX,9,10,2691,1307,0,1307,16152,7386,8.091877166914314,45.728083209509656,48.56930509104422
6,6,MAX,9,11,2691,1314,0,1314,16152,7470,8.13521545319465,46.2481426448737,48.82943143812709
6,6,MAX,9,12,2691,1307,0,1307,16152,7445,8.091877166914314,46.09336305101535,48.56930509104422
6,6,MAX,9,7,2691,1297,0,1297,16152,7459,8.029965329370976,46.18003962357603,48.19769602378298
6,6,MAX,9,8,2691,1279,0,1279,16152,7414,7.918524021792966,45.901436354631,47.528799702712746
6,6,MAX,9,9,2691,1304,0,1304,16152,7416,8.073303615651312,45.91381872213967,48.45782237086585
6,6,MIN,10,10,1361,976,0,976,8172,3184,11.94322075379344,38.9623103279491,71.71197648787656
6,6,MIN,10,11,1361,954,0,954,8172,3197,11.674008810572687,39.12139011257954,70.0955180014695
6,6,MIN,10,12,1361,961,0,961,8172,3216,11.759667156142926,39.353891336270195,70.60984570168993
6,6,MIN,10,7,1361,976,0,976,8172,3216,11.94322075379344,39.353891336270195,71.71197648787656
6,6,MIN,10,8,1361,967,0,967,8172,3195,11.833088595203133,39.09691629955947,71.05069801616459
6,6,MIN,10,9,1361,958,0,958,8172,3230,11.722956436612824,39.52520802741067,70.38941954445261
6,6,MIN,11,10,696,545,0,545,4182,1112,13.032042085126733,26.590148254423724,78.30459770114942
6,6,MIN,11,11,696,558,0,558,4182,1089,13.3428981348637,26.040172166427546,80.17241379310344
6,6,MIN,11,12,696,532,0,532,4182,1096,12.721186035389763,26.20755619320899,76.4367816091954
6,6,MIN,11,7,696,533,0,533,4182,1085,12.745098039215685,25.944524151123865,76.58045977011494
6,6,MIN,11,8,696,523,0,523,4182,1098,12.50597800095648,26.255380200860834,75.14367816091954
6,6,MIN,11,9,696,545,0,545,4182,1084,13.032042085126733,25.920612147297945,78.30459770114942
6,6,MIN,12,10,409,401,0,401,2454,208,16.340668296658517,8.475957620211899,98.0440097799511
6,6,MIN,12,11,409,391,0,391,2454,210,15.93317033414833,8.557457212713937,95.59902200488997
6,6,MIN,12,12,409,395,0,395,2454,204,16.096169519152404,8.312958435207824,96.57701711491443
6,6,MIN,12,7,409,398,0,398,2454,206,16.21841890790546,8.394458027709861,97.31051344743277
6,6,MIN,12,8,409,397,0,397,2454,203,16.177669111654442,8.272208638956807,97.06601466992664
6,6,MIN,12,9,409,401,0,401,2454,200,16.340668296658517,8.149959250203748,98.0440097799511
6,6,MIN,7,10,8442,3173,0,3173,50652,12869,6.264313353865593,25.40669667535339,37.585880123193554
6,6,MIN,7,11,8442,3139,0,3139,50652,12825,6.197188659875227,25.319829424307038,37.18313195925136
6,6,MIN,7,12,8442,3197,0,3197,50652,12915,6.311695490799968,25.497512437810943,37.87017294479981
6,6,MIN,7,7,8442,3206,0,3206,50652,12849,6.32946379215036,25.367211561241408,37.97678275290215
6,6,MIN,7,8,8442,3225,0,3225,50652,12901,6.366974650556741,25.469872857932558,38.20184790334044
6,6,MIN,7,9,8442,3159,0,3159,50652,12893,6.2366737739872065,25.45407881228777,37.42004264392324
6,6,MIN,8,10,4725,1528,0,1528,28350,19883,5.389770723104056,70.13403880070547,32.33862433862434
6,6,MIN,8,11,4725,1536,0,1536,28350,19795,5.417989417989419,69.8236331569665,32.507936507936506
6,6,MIN,8,12,4725,1559,0,1559,28350,19839,5.499118165784832,69.97883597883597,32.99470899470899
6,6,MIN,8,7,4725,1552,0,1552,28350,19698,5.474426807760141,69.48148148148148,32.84656084656085
6,6,MIN,8,8,4725,1535,0,1535,28350,19870,5.414462081128748,70.08818342151676,32.48677248677249
6,6,MIN,8,9,4725,1521,0,1521,28350,19792,5.365079365079365,69.81305114638448,32.19047619047619
6,6,MIN,9,10,2691,1307,0,1307,16152,7380,8.091877166914314,45.690936106983656,48.56930509104422
6,6,MIN,9,11,2691,1314,0,1314,16152,7466,8.13521545319465,46.22337790985637,48.82943143812709
6,6,MIN,9,12,2691,1307,0,1307,16152,7437,8.091877166914314,46.04383358098068,48.56930509104422
6,6,MIN,9,7,2691,1297,0,1297,16152,7465,8.029965329370976,46.217186726102035,48.19769602378298
6,6,MIN,9,8,2691,1279,0,1279,16152,7424,7.918524021792966,45.963348192174344,47.528799702712746
6,6,MIN,9,9,2691,1304,0,1304,16152,7412,8.073303615651312,45.88905398712234,48.45782237086585
6,7,MAX,10,10,1361,975,0,975,8172,3206,11.930983847283407,39.23152227116985,71.63850110213079
6,7,MAX,10,11,1361,940,0,940,8172,3206,11.502692119432208,39.23152227116985,69.06686260102866
6,7,MAX,10,12,1361,925,0,925,8172,3242,11.319138521781694,39.67205090553108,67.96473181484203
6,7,MAX,10,7,1361,969,0,969,8172,3193,11.857562408223203,39.0724424865394,71.19764878765614
6,7,MAX,10,8,1361,968,0,968,8172,3222,11.845325501713166,39.4273127753304,71.12417340191037
6,7,MAX,10,9,1361,960,0,960,8172,3257,11.747430249632892,39.855604503181596,70.53637031594417
6,7,MAX,11,10,696,541,0,541,4182,1083,12.93639406982305,25.896700143472025,77.72988505747126
6,7,MAX,11,11,696,537,0,537,4182,1096,12.84074605451937,26.20755619320899,77.15517241379311
6,7,MAX,11,12,696,528,0,528,4182,1109,12.625538020086083,26.51841224294596,75.86206896551724
6,7,MAX,11,7,696,524,0,524,4182,1098,12.529890004782402,26.255380200860834,75.28735632183908
6,7,MAX,11,8,696,546,0,546,4182,1105,13.055954088952653,26.422764227642276,78.44827586206897
6,7,MAX,11,9,696,536,0,536,4182,1095,12.816834050693448,26.18364418938307,77.01149425287356
6,7,MAX,12,10,409,377,0,377,2454,204,15.362673186634066,8.312958435207824,92.1760391198044
6,7,MAX,12,11,409,377,0,377,2454,203,15.362673186634066,8.272208638956807,92.1760391198044
6,7,MAX,12,12,409,385,0,385,2454,204,15.688671556642216,8.312958435207824,94.13202933985329
6,7,MAX,12,7,409,381,0,381,2454,204,15.52567237163814,8.312958435207824,93.15403422982885
6,7,MAX,12,8,409,378,0,378,2454,205,15.403422982885084,8.353708231458842,92.42053789731052
6,7,MAX,12,9,409,372,0,372,2454,199,15.158924205378973,8.10920945395273,90.95354523227384
6,7,MAX,7,10,8442,3179,0,3179,50652,12856,6.276158888099187,25.381031351180606,37.65695332859512
6,7,MAX,7,11,8442,3187,0,3187,50652,12837,6.291952933743978,25.343520492774225,37.75171760246387
6,7,MAX,7,12,8442,3218,0,3218,50652,12845,6.353154860617548,25.359314538419014,38.11892916370528
6,7,MAX,7,7,8442,3187,0,3187,50652,12884,6.291952933743978,25.436310510937375,37.75171760246387
6,7,MAX,7,8,8442,3177,0,3177,50652,12833,6.272210376687988,25.33562346995183,37.63326226012793
6,7,MAX,7,9,8442,3192,0,3192,50652,12822,6.301824212271974,25.313906657190238,37.81094527363184
6,7,MAX,8,10,4725,1541,0,1541,28350,19732,5.435626102292769,69.60141093474427,32.613756613756614
6,7,MAX,8,11,4725,1530,0,1530,28350,19645,5.396825396825397,69.29453262786596,32.38095238095238
6,7,MAX,8,12,4725,1544,0,1544,28350,19720,5.446208112874779,69.55908289241623,32.67724867724868
6,7,MAX,8,7,4725,1551,0,1551,28350,19734,5.470899470899471,69.60846560846561,32.82539682539682
6,7,MAX,8,8,4725,1518,0,1518,28350,19697,5.354497354497354,69.47795414462081,32.12698412698413
6,7,MAX,8,9,4725,1518,0,1518,28350,19662,5.354497354497354,69.35449735449735,32.12698412698413
6,7,MAX,9,10,2691,1321,0,1321,16152,7414,8.178553739474987,45.901436354631,49.08955778520996
6,7,MAX,9,11,2691,1320,0,1320,16152,7387,8.172362555720653,45.73427439326399,49.05239687848383
6,7,MAX,9,12,2691,1317,0,1317,16152,7427,8.153789004457652,45.98192174343734,48.94091415830547
6,7,MAX,9,7,2691,1311,0,1311,16152,7468,8.116641901931649,46.23576027736503,48.717948717948715
6,7,MAX,9,8,2691,1317,0,1317,16152,7402,8.153789004457652,45.827142149579,48.94091415830547
6,7,MAX,9,9,2691,1312,0,1312,16152,7424,8.122833085685983,45.963348192174344,48.755109624674844
6,7,MIN,10,10,1361,975,0,975,8172,3196,11.930983847283407,39.10915320606951,71.63850110213079
6,7,MIN,10,11,1361,940,0,940,8172,3211,11.502692119432208,39.292706803720016,69.06686260102866
6,7,MIN,10,12,1361,925,0,925,8172,3258,11.319138521781694,39.86784140969163,67.96473181484203
6,7,MIN,10,7,1361,969,0,969,8172,3187,11.857562408223203,38.9990210474792,71.19764878765614
6,7,MIN,10,8,1361,968,0,968,8172,3223,11.845325501713166,39.43954968184043,71.12417340191037
6,7,MIN,10,9,1361,960,0,960,8172,3253,11.747430249632892,39.806656877141464,70.53637031594417
6,7,MIN,11,10,696,542,0,542,4182,1078,12.960306073648972,25.777140124342417,77.87356321839081
6,7,MIN,11,11,696,537,0,537,4182,1097,12.84074605451937,26.231468197034914,77.15517241379311
6,7,MIN,11,12,696,529,0,529,4182,1108,12.649450023912005,26.49450023912004,76.00574712643679
6,7,MIN,11,7,696,524,0,524,4182,1102,12.529890004782402,26.35102821616451,75.28735632183908
6,7,MIN,11,8,696,546,0,546,4182,1107,13.055954088952653,26.47058823529412,78.44827586206897
